,Province_State,FIPS,Combined_Key,Date,Confirmed_Cases,County_Name,order_code,Face_Masks_Required_in_Public
137,Missouri,29229,"Wright, Missouri, US",2020-06-07,14,Wright County,2.0,
138,Missouri,29229,"Wright, Missouri, US",2020-06-08,14,Wright County,2.0,
139,Missouri,29229,"Wright, Missouri, US",2020-06-09,14,Wright County,2.0,
140,Missouri,29229,"Wright, Missouri, US",2020-06-10,14,Wright County,2.0,
141,Missouri,29229,"Wright, Missouri, US",2020-06-11,14,Wright County,2.0,
142,Missouri,29229,"Wright, Missouri, US",2020-06-12,14,Wright County,2.0,
143,Missouri,29229,"Wright, Missouri, US",2020-06-13,14,Wright County,2.0,
144,Missouri,29229,"Wright, Missouri, US",2020-06-14,14,Wright County,2.0,
145,Missouri,29229,"Wright, Missouri, US",2020-06-15,14,Wright County,2.0,
146,Missouri,29229,"Wright, Missouri, US",2020-06-16,14,Wright County,2.0,
147,Missouri,29229,"Wright, Missouri, US",2020-06-17,14,Wright County,2.0,
148,Missouri,29229,"Wright, Missouri, US",2020-06-18,14,Wright County,2.0,
149,Missouri,29229,"Wright, Missouri, US",2020-06-19,14,Wright County,2.0,
150,Missouri,29229,"Wright, Missouri, US",2020-06-20,14,Wright County,2.0,
151,Missouri,29229,"Wright, Missouri, US",2020-06-21,14,Wright County,2.0,
152,Missouri,29229,"Wright, Missouri, US",2020-06-22,14,Wright County,2.0,
153,Missouri,29229,"Wright, Missouri, US",2020-06-23,14,Wright County,2.0,
154,Missouri,29229,"Wright, Missouri, US",2020-06-24,14,Wright County,2.0,
155,Missouri,29229,"Wright, Missouri, US",2020-06-25,14,Wright County,2.0,
156,Missouri,29229,"Wright, Missouri, US",2020-06-26,14,Wright County,2.0,
157,Missouri,29229,"Wright, Missouri, US",2020-06-27,14,Wright County,2.0,
158,Missouri,29229,"Wright, Missouri, US",2020-06-28,14,Wright County,2.0,
159,Missouri,29229,"Wright, Missouri, US",2020-06-29,15,Wright County,2.0,
160,Missouri,29229,"Wright, Missouri, US",2020-06-30,15,Wright County,2.0,
161,Missouri,29229,"Wright, Missouri, US",2020-07-01,15,Wright County,2.0,
162,Missouri,29229,"Wright, Missouri, US",2020-07-02,15,Wright County,2.0,
163,Missouri,29229,"Wright, Missouri, US",2020-07-03,20,Wright County,2.0,
164,Missouri,29229,"Wright, Missouri, US",2020-07-04,22,Wright County,2.0,
165,Missouri,29229,"Wright, Missouri, US",2020-07-05,26,Wright County,2.0,
166,Missouri,29229,"Wright, Missouri, US",2020-07-06,28,Wright County,2.0,
167,Missouri,29229,"Wright, Missouri, US",2020-07-07,29,Wright County,2.0,
168,Missouri,29229,"Wright, Missouri, US",2020-07-08,30,Wright County,2.0,
169,Missouri,29229,"Wright, Missouri, US",2020-07-09,31,Wright County,2.0,
170,Missouri,29229,"Wright, Missouri, US",2020-07-10,36,Wright County,2.0,
171,Missouri,29229,"Wright, Missouri, US",2020-07-11,36,Wright County,2.0,
172,Missouri,29229,"Wright, Missouri, US",2020-07-12,38,Wright County,2.0,
173,Missouri,29229,"Wright, Missouri, US",2020-07-13,39,Wright County,2.0,
174,Missouri,29229,"Wright, Missouri, US",2020-07-14,45,Wright County,2.0,
175,Missouri,29229,"Wright, Missouri, US",2020-07-15,45,Wright County,2.0,
176,Missouri,29229,"Wright, Missouri, US",2020-07-16,48,Wright County,2.0,
177,Missouri,29229,"Wright, Missouri, US",2020-07-17,49,Wright County,2.0,
178,Missouri,29229,"Wright, Missouri, US",2020-07-18,52,Wright County,2.0,
179,Missouri,29229,"Wright, Missouri, US",2020-07-19,51,Wright County,2.0,
180,Missouri,29229,"Wright, Missouri, US",2020-07-20,51,Wright County,2.0,
181,Missouri,29229,"Wright, Missouri, US",2020-07-21,51,Wright County,2.0,
182,Missouri,29229,"Wright, Missouri, US",2020-07-22,52,Wright County,2.0,
183,Missouri,29229,"Wright, Missouri, US",2020-07-23,52,Wright County,2.0,
184,Missouri,29229,"Wright, Missouri, US",2020-07-24,52,Wright County,2.0,
185,Missouri,29229,"Wright, Missouri, US",2020-07-25,53,Wright County,2.0,
186,Missouri,29229,"Wright, Missouri, US",2020-07-26,54,Wright County,2.0,
187,Missouri,29229,"Wright, Missouri, US",2020-07-27,54,Wright County,2.0,
188,Missouri,29229,"Wright, Missouri, US",2020-07-28,54,Wright County,2.0,
189,Missouri,29229,"Wright, Missouri, US",2020-07-29,55,Wright County,2.0,
190,Missouri,29229,"Wright, Missouri, US",2020-07-30,54,Wright County,2.0,
191,Missouri,29229,"Wright, Missouri, US",2020-07-31,56,Wright County,2.0,
192,Missouri,29229,"Wright, Missouri, US",2020-08-01,58,Wright County,2.0,
193,Missouri,29229,"Wright, Missouri, US",2020-08-02,58,Wright County,2.0,
194,Missouri,29229,"Wright, Missouri, US",2020-08-03,58,Wright County,2.0,
195,Missouri,29229,"Wright, Missouri, US",2020-08-04,58,Wright County,2.0,
196,Missouri,29229,"Wright, Missouri, US",2020-08-05,58,Wright County,2.0,
197,Missouri,29229,"Wright, Missouri, US",2020-08-06,60,Wright County,2.0,
198,Missouri,29229,"Wright, Missouri, US",2020-08-07,61,Wright County,2.0,
199,Missouri,29229,"Wright, Missouri, US",2020-08-08,61,Wright County,2.0,
200,Missouri,29229,"Wright, Missouri, US",2020-08-09,62,Wright County,2.0,
201,Missouri,29229,"Wright, Missouri, US",2020-08-10,62,Wright County,2.0,
202,Missouri,29229,"Wright, Missouri, US",2020-08-11,62,Wright County,2.0,
203,Missouri,29229,"Wright, Missouri, US",2020-08-12,65,Wright County,2.0,
204,Missouri,29229,"Wright, Missouri, US",2020-08-13,67,Wright County,2.0,
205,Missouri,29229,"Wright, Missouri, US",2020-08-14,70,Wright County,2.0,
206,Missouri,29229,"Wright, Missouri, US",2020-08-15,73,Wright County,2.0,
207,Missouri,29229,"Wright, Missouri, US",2020-08-16,74,Wright County,2.0,
208,Missouri,29229,"Wright, Missouri, US",2020-08-17,73,Wright County,2.0,
209,Missouri,29229,"Wright, Missouri, US",2020-08-18,73,Wright County,2.0,
210,Missouri,29229,"Wright, Missouri, US",2020-08-19,76,Wright County,2.0,
211,Missouri,29229,"Wright, Missouri, US",2020-08-20,77,Wright County,2.0,
212,Missouri,29229,"Wright, Missouri, US",2020-08-21,76,Wright County,2.0,
213,Missouri,29229,"Wright, Missouri, US",2020-08-22,77,Wright County,2.0,
214,Missouri,29229,"Wright, Missouri, US",2020-08-23,78,Wright County,2.0,
215,Missouri,29229,"Wright, Missouri, US",2020-08-24,78,Wright County,2.0,
216,Missouri,29229,"Wright, Missouri, US",2020-08-25,79,Wright County,2.0,
217,Missouri,29229,"Wright, Missouri, US",2020-08-26,85,Wright County,2.0,
218,Missouri,29229,"Wright, Missouri, US",2020-08-27,88,Wright County,2.0,
219,Missouri,29229,"Wright, Missouri, US",2020-08-28,89,Wright County,2.0,
220,Missouri,29229,"Wright, Missouri, US",2020-08-29,88,Wright County,2.0,
221,Missouri,29229,"Wright, Missouri, US",2020-08-30,89,Wright County,2.0,
222,Missouri,29229,"Wright, Missouri, US",2020-08-31,89,Wright County,2.0,
223,Missouri,29229,"Wright, Missouri, US",2020-09-01,91,Wright County,2.0,
224,Missouri,29229,"Wright, Missouri, US",2020-09-02,91,Wright County,2.0,
225,Missouri,29229,"Wright, Missouri, US",2020-09-03,95,Wright County,2.0,
226,Missouri,29229,"Wright, Missouri, US",2020-09-04,96,Wright County,2.0,
227,Missouri,29229,"Wright, Missouri, US",2020-09-05,104,Wright County,2.0,
228,Missouri,29229,"Wright, Missouri, US",2020-09-06,108,Wright County,2.0,
229,Missouri,29229,"Wright, Missouri, US",2020-09-07,108,Wright County,2.0,
230,Missouri,29229,"Wright, Missouri, US",2020-09-08,108,Wright County,2.0,
231,Missouri,29229,"Wright, Missouri, US",2020-09-09,115,Wright County,2.0,
232,Missouri,29229,"Wright, Missouri, US",2020-09-10,118,Wright County,2.0,
233,Missouri,29229,"Wright, Missouri, US",2020-09-11,127,Wright County,2.0,
234,Missouri,29229,"Wright, Missouri, US",2020-09-12,133,Wright County,2.0,
235,Missouri,29229,"Wright, Missouri, US",2020-09-13,147,Wright County,2.0,
236,Missouri,29229,"Wright, Missouri, US",2020-09-14,158,Wright County,2.0,
237,Missouri,29229,"Wright, Missouri, US",2020-09-15,165,Wright County,2.0,
238,Missouri,29229,"Wright, Missouri, US",2020-09-16,175,Wright County,2.0,
239,Missouri,29229,"Wright, Missouri, US",2020-09-17,197,Wright County,2.0,
240,Missouri,29229,"Wright, Missouri, US",2020-09-18,217,Wright County,2.0,
241,Missouri,29229,"Wright, Missouri, US",2020-09-19,231,Wright County,2.0,
242,Missouri,29229,"Wright, Missouri, US",2020-09-20,248,Wright County,2.0,
243,Missouri,29229,"Wright, Missouri, US",2020-09-21,252,Wright County,2.0,
244,Missouri,29229,"Wright, Missouri, US",2020-09-22,259,Wright County,2.0,
245,Missouri,29229,"Wright, Missouri, US",2020-09-23,278,Wright County,2.0,
246,Missouri,29229,"Wright, Missouri, US",2020-09-24,293,Wright County,2.0,
247,Missouri,29229,"Wright, Missouri, US",2020-09-25,305,Wright County,2.0,
248,Missouri,29229,"Wright, Missouri, US",2020-09-26,333,Wright County,2.0,
249,Missouri,29229,"Wright, Missouri, US",2020-09-27,352,Wright County,2.0,
250,Missouri,29229,"Wright, Missouri, US",2020-09-28,359,Wright County,2.0,
251,Missouri,29229,"Wright, Missouri, US",2020-09-29,359,Wright County,2.0,
252,Missouri,29229,"Wright, Missouri, US",2020-09-30,359,Wright County,2.0,
253,Missouri,29229,"Wright, Missouri, US",2020-10-01,359,Wright County,2.0,
