,Province_State_x,Date,Confirmed_Cases_x,County_Name_x,order_code_x,Face_Masks_Required_in_Public_x,New_Cases,New_Cases_Smooth,Province_State_y,Confirmed_Cases_y,County_Name_y,order_code_y,Face_Masks_Required_in_Public_y,New_cases_MO,New_Cases_Smooth_MO
328,Arizona,2020-12-15,54246,Pima County,2.0,,798.0,1057.0,Missouri,904,Wright County,2.0,,5.0,9.0
329,Arizona,2020-12-16,54957,Pima County,2.0,,711.0,1055.0,Missouri,922,Wright County,2.0,,18.0,10.0
330,Arizona,2020-12-17,55801,Pima County,2.0,,844.0,1052.0,Missouri,935,Wright County,2.0,,13.0,12.0
331,Arizona,2020-12-18,57250,Pima County,2.0,,1449.0,1088.0,Missouri,946,Wright County,2.0,,11.0,13.0
332,Arizona,2020-12-19,58046,Pima County,2.0,,796.0,1028.0,Missouri,950,Wright County,2.0,,4.0,9.0
333,Arizona,2020-12-20,59116,Pima County,2.0,,1070.0,1067.0,Missouri,953,Wright County,2.0,,3.0,9.0
334,Arizona,2020-12-21,60360,Pima County,2.0,,1244.0,987.0,Missouri,968,Wright County,2.0,,15.0,10.0
335,Arizona,2020-12-22,61344,Pima County,2.0,,984.0,1014.0,Missouri,972,Wright County,2.0,,4.0,10.0
336,Arizona,2020-12-23,62159,Pima County,2.0,,815.0,1029.0,Missouri,978,Wright County,2.0,,6.0,8.0
337,Arizona,2020-12-24,63472,Pima County,2.0,,1313.0,1096.0,Missouri,994,Wright County,2.0,,16.0,8.0
338,Arizona,2020-12-25,64715,Pima County,2.0,,1243.0,1066.0,Missouri,999,Wright County,2.0,,5.0,8.0
339,Arizona,2020-12-26,65648,Pima County,2.0,,933.0,1086.0,Missouri,1008,Wright County,2.0,,9.0,8.0
340,Arizona,2020-12-27,65915,Pima County,2.0,,267.0,971.0,Missouri,1013,Wright County,2.0,,5.0,9.0
341,Arizona,2020-12-28,67360,Pima County,2.0,,1445.0,1000.0,Missouri,1024,Wright County,2.0,,11.0,8.0
342,Arizona,2020-12-29,67679,Pima County,2.0,,319.0,905.0,Missouri,1030,Wright County,2.0,,6.0,8.0
343,Arizona,2020-12-30,68437,Pima County,2.0,,758.0,897.0,Missouri,1034,Wright County,2.0,,4.0,8.0
344,Arizona,2020-12-31,69522,Pima County,2.0,,1085.0,864.0,Missouri,1068,Wright County,2.0,,34.0,11.0
345,Arizona,2021-01-01,70563,Pima County,2.0,,1041.0,835.0,Missouri,1096,Wright County,2.0,,28.0,14.0
346,Arizona,2021-01-02,71894,Pima County,2.0,,1331.0,892.0,Missouri,1104,Wright County,2.0,,8.0,14.0
347,Arizona,2021-01-03,74108,Pima County,2.0,,2214.0,1170.0,Missouri,1117,Wright County,2.0,,13.0,15.0
348,Arizona,2021-01-04,74963,Pima County,2.0,,855.0,1086.0,Missouri,1121,Wright County,2.0,,4.0,14.0
349,Arizona,2021-01-05,75584,Pima County,2.0,,621.0,1129.0,Missouri,1138,Wright County,2.0,,17.0,15.0
350,Arizona,2021-01-06,76243,Pima County,2.0,,659.0,1115.0,Missouri,1145,Wright County,2.0,,7.0,16.0
351,Arizona,2021-01-07,77854,Pima County,2.0,,1611.0,1190.0,Missouri,1157,Wright County,2.0,,12.0,13.0
352,Arizona,2021-01-08,79190,Pima County,2.0,,1336.0,1232.0,Missouri,1176,Wright County,2.0,,19.0,11.0
353,Arizona,2021-01-09,80642,Pima County,2.0,,1452.0,1250.0,Missouri,1194,Wright County,2.0,,18.0,13.0
354,Arizona,2021-01-10,82197,Pima County,2.0,,1555.0,1156.0,Missouri,1196,Wright County,2.0,,2.0,11.0
355,Arizona,2021-01-11,83386,Pima County,2.0,,1189.0,1203.0,Missouri,1210,Wright County,2.0,,14.0,13.0
356,Arizona,2021-01-12,84426,Pima County,2.0,,1040.0,1263.0,Missouri,1221,Wright County,2.0,,11.0,12.0
357,Arizona,2021-01-13,85256,Pima County,2.0,,830.0,1288.0,Missouri,1223,Wright County,2.0,,2.0,11.0
358,Arizona,2021-01-14,86345,Pima County,2.0,,1089.0,1213.0,Missouri,1235,Wright County,2.0,,12.0,11.0
359,Arizona,2021-01-15,87687,Pima County,2.0,,1342.0,1214.0,Missouri,1245,Wright County,2.0,,10.0,10.0
360,Arizona,2021-01-16,88878,Pima County,2.0,,1191.0,1177.0,Missouri,1255,Wright County,2.0,,10.0,9.0
361,Arizona,2021-01-17,90084,Pima County,2.0,,1206.0,1127.0,Missouri,1263,Wright County,2.0,,8.0,10.0
362,Arizona,2021-01-18,90765,Pima County,2.0,,681.0,1054.0,Missouri,1269,Wright County,2.0,,6.0,8.0
363,Arizona,2021-01-19,91740,Pima County,2.0,,975.0,1045.0,Missouri,1273,Wright County,2.0,,4.0,7.0
364,Arizona,2021-01-20,92519,Pima County,2.0,,779.0,1038.0,Missouri,1276,Wright County,2.0,,3.0,8.0
365,Arizona,2021-01-21,93839,Pima County,2.0,,1320.0,1071.0,Missouri,1281,Wright County,2.0,,5.0,7.0
366,Arizona,2021-01-22,94697,Pima County,2.0,,858.0,1001.0,Missouri,1289,Wright County,2.0,,8.0,6.0
367,Arizona,2021-01-23,95720,Pima County,2.0,,1023.0,977.0,Missouri,1292,Wright County,2.0,,3.0,5.0
368,Arizona,2021-01-24,96738,Pima County,2.0,,1018.0,951.0,Missouri,1295,Wright County,2.0,,3.0,5.0
369,Arizona,2021-01-25,97474,Pima County,2.0,,736.0,958.0,Missouri,1298,Wright County,2.0,,3.0,4.0
370,Arizona,2021-01-26,98034,Pima County,2.0,,560.0,899.0,Missouri,1300,Wright County,2.0,,2.0,4.0
371,Arizona,2021-01-27,98743,Pima County,2.0,,709.0,889.0,Missouri,1304,Wright County,2.0,,4.0,4.0
372,Arizona,2021-01-28,99441,Pima County,2.0,,698.0,800.0,Missouri,1310,Wright County,2.0,,6.0,4.0
373,Arizona,2021-01-29,100272,Pima County,2.0,,831.0,796.0,Missouri,1319,Wright County,2.0,,9.0,4.0
374,Arizona,2021-01-30,100810,Pima County,2.0,,538.0,727.0,Missouri,1326,Wright County,2.0,,7.0,5.0
375,Arizona,2021-01-31,101457,Pima County,2.0,,647.0,674.0,Missouri,1329,Wright County,2.0,,3.0,5.0
376,Arizona,2021-02-01,101961,Pima County,2.0,,504.0,641.0,Missouri,1331,Wright County,2.0,,2.0,5.0
377,Arizona,2021-02-02,102320,Pima County,2.0,,359.0,612.0,Missouri,1331,Wright County,2.0,,0.0,4.0
378,Arizona,2021-02-03,102712,Pima County,2.0,,392.0,567.0,Missouri,1333,Wright County,2.0,,2.0,4.0
379,Arizona,2021-02-04,103448,Pima County,2.0,,736.0,572.0,Missouri,1336,Wright County,2.0,,3.0,4.0
380,Arizona,2021-02-05,103932,Pima County,2.0,,484.0,523.0,Missouri,1345,Wright County,2.0,,9.0,4.0
381,Arizona,2021-02-06,104497,Pima County,2.0,,565.0,527.0,Missouri,1348,Wright County,2.0,,3.0,3.0
382,Arizona,2021-02-07,104675,Pima County,2.0,,178.0,460.0,Missouri,1350,Wright County,2.0,,2.0,3.0
383,Arizona,2021-02-08,104921,Pima County,2.0,,246.0,423.0,Missouri,1351,Wright County,2.0,,1.0,3.0
384,Arizona,2021-02-09,105606,Pima County,2.0,,685.0,469.0,Missouri,1351,Wright County,2.0,,0.0,3.0
385,Arizona,2021-02-10,105829,Pima County,2.0,,223.0,445.0,Missouri,1356,Wright County,2.0,,5.0,3.0
386,Arizona,2021-02-11,105909,Pima County,2.0,,80.0,352.0,Missouri,1360,Wright County,2.0,,4.0,3.0
387,Arizona,2021-02-12,106253,Pima County,2.0,,344.0,332.0,Missouri,1361,Wright County,2.0,,1.0,2.0
388,Arizona,2021-02-13,106543,Pima County,2.0,,290.0,292.0,Missouri,1361,Wright County,2.0,,0.0,2.0
389,Arizona,2021-02-14,106812,Pima County,2.0,,269.0,305.0,Missouri,1361,Wright County,2.0,,0.0,2.0
390,Arizona,2021-02-15,107058,Pima County,2.0,,246.0,305.0,Missouri,1361,Wright County,2.0,,0.0,1.0
391,Arizona,2021-02-16,107213,Pima County,2.0,,155.0,230.0,Missouri,1362,Wright County,2.0,,1.0,2.0
392,Arizona,2021-02-17,107401,Pima County,2.0,,188.0,225.0,Missouri,1363,Wright County,2.0,,1.0,1.0
393,Arizona,2021-02-18,107582,Pima County,2.0,,181.0,239.0,Missouri,1363,Wright County,2.0,,0.0,0.0
394,Arizona,2021-02-19,107793,Pima County,2.0,,211.0,220.0,Missouri,1364,Wright County,2.0,,1.0,0.0
395,Arizona,2021-02-20,108094,Pima County,2.0,,301.0,222.0,Missouri,1365,Wright County,2.0,,1.0,1.0
396,Arizona,2021-02-21,108341,Pima County,2.0,,247.0,218.0,Missouri,1365,Wright County,2.0,,0.0,1.0
397,Arizona,2021-02-22,108479,Pima County,2.0,,138.0,203.0,Missouri,1366,Wright County,2.0,,1.0,1.0
398,Arizona,2021-02-23,108630,Pima County,2.0,,151.0,202.0,Missouri,1366,Wright County,2.0,,0.0,1.0
399,Arizona,2021-02-24,108772,Pima County,2.0,,142.0,196.0,Missouri,1365,Wright County,2.0,,-1.0,0.0
400,Arizona,2021-02-25,108952,Pima County,2.0,,180.0,196.0,Missouri,1364,Wright County,2.0,,-1.0,0.0
401,Arizona,2021-02-26,109137,Pima County,2.0,,185.0,192.0,Missouri,1364,Wright County,2.0,,0.0,0.0
402,Arizona,2021-02-27,109320,Pima County,2.0,,183.0,175.0,Missouri,1364,Wright County,2.0,,0.0,-0.0
403,Arizona,2021-02-28,109488,Pima County,2.0,,168.0,164.0,Missouri,1364,Wright County,2.0,,0.0,-0.0
404,Arizona,2021-03-01,109601,Pima County,2.0,,113.0,160.0,Missouri,1365,Wright County,2.0,,1.0,-0.0
405,Arizona,2021-03-02,109684,Pima County,2.0,,83.0,151.0,Missouri,1365,Wright County,2.0,,0.0,-0.0
406,Arizona,2021-03-03,109941,Pima County,2.0,,257.0,167.0,Missouri,1365,Wright County,2.0,,0.0,0.0
407,Arizona,2021-03-04,110072,Pima County,2.0,,131.0,160.0,Missouri,1365,Wright County,2.0,,0.0,0.0
408,Arizona,2021-03-05,110287,Pima County,2.0,,215.0,164.0,Missouri,1365,Wright County,2.0,,0.0,0.0
409,Arizona,2021-03-06,110345,Pima County,2.0,,58.0,146.0,Missouri,1365,Wright County,2.0,,0.0,0.0
410,Arizona,2021-03-07,110487,Pima County,2.0,,142.0,143.0,Missouri,1365,Wright County,2.0,,0.0,0.0
411,Arizona,2021-03-08,110590,Pima County,2.0,,103.0,141.0,Missouri,1367,Wright County,2.0,,2.0,0.0
412,Arizona,2021-03-09,110642,Pima County,2.0,,52.0,137.0,Missouri,1369,Wright County,2.0,,2.0,1.0
413,Arizona,2021-03-10,110790,Pima County,2.0,,148.0,121.0,Missouri,1371,Wright County,2.0,,2.0,1.0
414,Arizona,2021-03-11,110931,Pima County,2.0,,141.0,123.0,Missouri,1536,Wright County,2.0,,165.0,24.0
415,Arizona,2021-03-12,111041,Pima County,2.0,,110.0,108.0,Missouri,1539,Wright County,2.0,,3.0,25.0
416,Arizona,2021-03-13,111115,Pima County,2.0,,74.0,110.0,Missouri,1539,Wright County,2.0,,0.0,25.0
417,Arizona,2021-03-14,111207,Pima County,2.0,,92.0,103.0,Missouri,1539,Wright County,2.0,,0.0,25.0
418,Arizona,2021-03-15,111344,Pima County,2.0,,137.0,108.0,Missouri,1539,Wright County,2.0,,0.0,25.0
419,Arizona,2021-03-16,111400,Pima County,2.0,,56.0,108.0,Missouri,1539,Wright County,2.0,,0.0,24.0
420,Arizona,2021-03-17,111427,Pima County,2.0,,27.0,91.0,Missouri,1540,Wright County,2.0,,1.0,24.0
421,Arizona,2021-03-18,111507,Pima County,2.0,,80.0,82.0,Missouri,1547,Wright County,2.0,,7.0,2.0
422,Arizona,2021-03-19,111582,Pima County,2.0,,75.0,77.0,Missouri,1548,Wright County,2.0,,1.0,1.0
423,Arizona,2021-03-20,111770,Pima County,2.0,,188.0,94.0,Missouri,1551,Wright County,2.0,,3.0,2.0
424,Arizona,2021-03-21,111825,Pima County,2.0,,55.0,88.0,Missouri,1551,Wright County,2.0,,0.0,2.0
425,Arizona,2021-03-22,111912,Pima County,2.0,,87.0,81.0,Missouri,1551,Wright County,2.0,,0.0,2.0
426,Arizona,2021-03-23,111950,Pima County,2.0,,38.0,79.0,Missouri,1551,Wright County,2.0,,0.0,2.0
427,Arizona,2021-03-24,111998,Pima County,2.0,,48.0,82.0,Missouri,1551,Wright County,2.0,,0.0,2.0
428,Arizona,2021-03-25,112045,Pima County,2.0,,47.0,77.0,Missouri,1551,Wright County,2.0,,0.0,1.0
429,Arizona,2021-03-26,112134,Pima County,2.0,,89.0,79.0,Missouri,1552,Wright County,2.0,,1.0,1.0
430,Arizona,2021-03-27,112265,Pima County,2.0,,131.0,71.0,Missouri,1552,Wright County,2.0,,0.0,0.0
431,Arizona,2021-03-28,112342,Pima County,2.0,,77.0,74.0,Missouri,1553,Wright County,2.0,,1.0,0.0
432,Arizona,2021-03-29,112477,Pima County,2.0,,135.0,81.0,Missouri,1554,Wright County,2.0,,1.0,0.0
433,Arizona,2021-03-30,112562,Pima County,2.0,,85.0,87.0,Missouri,1554,Wright County,2.0,,0.0,0.0
434,Arizona,2021-03-31,112677,Pima County,2.0,,115.0,97.0,Missouri,1555,Wright County,2.0,,1.0,1.0
435,Arizona,2021-04-01,112707,Pima County,2.0,,30.0,95.0,Missouri,1556,Wright County,2.0,,1.0,1.0
436,Arizona,2021-04-02,112846,Pima County,2.0,,139.0,102.0,Missouri,1556,Wright County,2.0,,0.0,1.0
437,Arizona,2021-04-03,112953,Pima County,2.0,,107.0,98.0,Missouri,1556,Wright County,2.0,,0.0,1.0
438,Arizona,2021-04-04,113030,Pima County,2.0,,77.0,98.0,Missouri,1556,Wright County,2.0,,0.0,0.0
439,Arizona,2021-04-05,113102,Pima County,2.0,,72.0,89.0,Missouri,1556,Wright County,2.0,,0.0,0.0
440,Arizona,2021-04-06,113171,Pima County,2.0,,69.0,87.0,Missouri,1556,Wright County,2.0,,0.0,0.0
441,Arizona,2021-04-07,113253,Pima County,2.0,,82.0,82.0,Missouri,1557,Wright County,2.0,,1.0,0.0
442,Arizona,2021-04-08,113375,Pima County,2.0,,122.0,95.0,Missouri,1559,Wright County,2.0,,2.0,0.0
443,Arizona,2021-04-09,113463,Pima County,2.0,,88.0,88.0,Missouri,1559,Wright County,2.0,,0.0,0.0
444,Arizona,2021-04-10,113542,Pima County,2.0,,79.0,84.0,Missouri,1559,Wright County,2.0,,0.0,0.0
445,Arizona,2021-04-11,113659,Pima County,2.0,,117.0,90.0,Missouri,1559,Wright County,2.0,,0.0,0.0
446,Arizona,2021-04-12,113764,Pima County,2.0,,105.0,95.0,Missouri,1559,Wright County,2.0,,0.0,0.0
447,Arizona,2021-04-13,113822,Pima County,2.0,,58.0,93.0,Missouri,1559,Wright County,2.0,,0.0,0.0
448,Arizona,2021-04-14,113903,Pima County,2.0,,81.0,93.0,Missouri,1561,Wright County,2.0,,2.0,1.0
449,Arizona,2021-04-15,114029,Pima County,2.0,,126.0,93.0,Missouri,1562,Wright County,2.0,,1.0,0.0
450,Arizona,2021-04-16,113998,Pima County,2.0,,-31.0,76.0,Missouri,1564,Wright County,2.0,,2.0,1.0
451,Arizona,2021-04-17,114094,Pima County,2.0,,96.0,79.0,Missouri,1540,Wright County,2.0,,-24.0,-3.0
452,Arizona,2021-04-18,114179,Pima County,2.0,,85.0,74.0,Missouri,1547,Wright County,2.0,,7.0,-2.0
453,Arizona,2021-04-19,114294,Pima County,2.0,,115.0,76.0,Missouri,1548,Wright County,2.0,,1.0,-2.0
454,Arizona,2021-04-20,114345,Pima County,2.0,,51.0,75.0,Missouri,1551,Wright County,2.0,,3.0,-1.0
455,Arizona,2021-04-21,114438,Pima County,2.0,,93.0,76.0,Missouri,1551,Wright County,2.0,,0.0,-1.0
456,Arizona,2021-04-22,114625,Pima County,2.0,,187.0,85.0,Missouri,1551,Wright County,2.0,,0.0,-2.0
457,Arizona,2021-04-23,114721,Pima County,2.0,,96.0,103.0,Missouri,1551,Wright County,2.0,,0.0,-2.0
458,Arizona,2021-04-24,114760,Pima County,2.0,,39.0,95.0,Missouri,1557,Wright County,2.0,,6.0,2.0
459,Arizona,2021-04-25,114830,Pima County,2.0,,70.0,93.0,Missouri,1566,Wright County,2.0,,9.0,3.0
460,Arizona,2021-04-26,114892,Pima County,2.0,,62.0,85.0,Missouri,1570,Wright County,2.0,,4.0,3.0
461,Arizona,2021-04-27,114956,Pima County,2.0,,64.0,87.0,Missouri,1571,Wright County,2.0,,1.0,3.0
462,Arizona,2021-04-28,114991,Pima County,2.0,,35.0,79.0,Missouri,1571,Wright County,2.0,,0.0,3.0
463,Arizona,2021-04-29,115107,Pima County,2.0,,116.0,69.0,Missouri,1572,Wright County,2.0,,1.0,3.0
464,Arizona,2021-04-30,115133,Pima County,2.0,,26.0,59.0,Missouri,1573,Wright County,2.0,,1.0,3.0
465,Arizona,2021-05-01,115239,Pima County,2.0,,106.0,68.0,Missouri,1575,Wright County,2.0,,2.0,3.0
466,Arizona,2021-05-02,115289,Pima County,2.0,,50.0,66.0,Missouri,1577,Wright County,2.0,,2.0,2.0
467,Arizona,2021-05-03,115361,Pima County,2.0,,72.0,67.0,Missouri,1578,Wright County,2.0,,1.0,1.0
468,Arizona,2021-05-04,115437,Pima County,2.0,,76.0,69.0,Missouri,1578,Wright County,2.0,,0.0,1.0
469,Arizona,2021-05-05,115462,Pima County,2.0,,25.0,67.0,Missouri,1578,Wright County,2.0,,0.0,1.0
470,Arizona,2021-05-06,115566,Pima County,2.0,,104.0,66.0,Missouri,1580,Wright County,2.0,,2.0,1.0
471,Arizona,2021-05-07,115607,Pima County,2.0,,41.0,68.0,Missouri,1580,Wright County,2.0,,0.0,1.0
472,Arizona,2021-05-08,115722,Pima County,2.0,,115.0,69.0,Missouri,1581,Wright County,2.0,,1.0,1.0
473,Arizona,2021-05-09,115744,Pima County,2.0,,22.0,65.0,Missouri,1581,Wright County,2.0,,0.0,1.0
474,Arizona,2021-05-10,115805,Pima County,2.0,,61.0,63.0,Missouri,1581,Wright County,2.0,,0.0,0.0
475,Arizona,2021-05-11,115872,Pima County,2.0,,67.0,62.0,Missouri,1584,Wright County,2.0,,3.0,1.0
476,Arizona,2021-05-12,115830,Pima County,2.0,,-42.0,53.0,Missouri,1584,Wright County,2.0,,0.0,1.0
477,Arizona,2021-05-13,115905,Pima County,2.0,,75.0,48.0,Missouri,1584,Wright County,2.0,,0.0,1.0
478,Arizona,2021-05-14,115906,Pima County,2.0,,1.0,43.0,Missouri,1589,Wright County,2.0,,5.0,1.0
479,Arizona,2021-05-15,115916,Pima County,2.0,,10.0,28.0,Missouri,1589,Wright County,2.0,,0.0,1.0
480,Arizona,2021-05-16,115950,Pima County,2.0,,34.0,29.0,Missouri,1590,Wright County,2.0,,1.0,1.0
481,Arizona,2021-05-17,116007,Pima County,2.0,,57.0,29.0,Missouri,1591,Wright County,2.0,,1.0,1.0
482,Arizona,2021-05-18,116068,Pima County,2.0,,61.0,28.0,Missouri,1593,Wright County,2.0,,2.0,1.0
483,Arizona,2021-05-19,116094,Pima County,2.0,,26.0,38.0,Missouri,1595,Wright County,2.0,,2.0,2.0
484,Arizona,2021-05-20,116101,Pima County,2.0,,7.0,28.0,Missouri,1597,Wright County,2.0,,2.0,2.0
485,Arizona,2021-05-21,116231,Pima County,2.0,,130.0,46.0,Missouri,1599,Wright County,2.0,,2.0,1.0
486,Arizona,2021-05-22,116276,Pima County,2.0,,45.0,51.0,Missouri,1601,Wright County,2.0,,2.0,2.0
487,Arizona,2021-05-23,116283,Pima County,2.0,,7.0,48.0,Missouri,1603,Wright County,2.0,,2.0,2.0
488,Arizona,2021-05-24,116320,Pima County,2.0,,37.0,45.0,Missouri,1605,Wright County,2.0,,2.0,2.0
489,Arizona,2021-05-25,116359,Pima County,2.0,,39.0,42.0,Missouri,1605,Wright County,2.0,,0.0,2.0
490,Arizona,2021-05-26,116417,Pima County,2.0,,58.0,46.0,Missouri,1614,Wright County,2.0,,9.0,3.0
491,Arizona,2021-05-27,116475,Pima County,2.0,,58.0,53.0,Missouri,1616,Wright County,2.0,,2.0,3.0
492,Arizona,2021-05-28,116485,Pima County,2.0,,10.0,36.0,Missouri,1619,Wright County,2.0,,3.0,3.0
493,Arizona,2021-05-29,116539,Pima County,2.0,,54.0,38.0,Missouri,1620,Wright County,2.0,,1.0,3.0
494,Arizona,2021-05-30,116539,Pima County,2.0,,0.0,37.0,Missouri,1621,Wright County,2.0,,1.0,3.0
495,Arizona,2021-05-31,116917,Pima County,2.0,,378.0,85.0,Missouri,1623,Wright County,2.0,,2.0,3.0
496,Arizona,2021-06-01,116910,Pima County,2.0,,-7.0,79.0,Missouri,1623,Wright County,2.0,,0.0,3.0
497,Arizona,2021-06-02,116980,Pima County,2.0,,70.0,80.0,Missouri,1625,Wright County,2.0,,2.0,2.0
498,Arizona,2021-06-03,116997,Pima County,2.0,,17.0,75.0,Missouri,1625,Wright County,2.0,,0.0,1.0
499,Arizona,2021-06-04,117001,Pima County,2.0,,4.0,74.0,Missouri,1629,Wright County,2.0,,4.0,1.0
500,Arizona,2021-06-05,116944,Pima County,2.0,,-57.0,58.0,Missouri,1633,Wright County,2.0,,4.0,2.0
501,Arizona,2021-06-06,116850,Pima County,2.0,,-94.0,44.0,Missouri,1629,Wright County,2.0,,-4.0,1.0
502,Arizona,2021-06-07,116900,Pima County,2.0,,50.0,-2.0,Missouri,1635,Wright County,2.0,,6.0,2.0
503,Arizona,2021-06-08,116905,Pima County,2.0,,5.0,-1.0,Missouri,1635,Wright County,2.0,,0.0,2.0
504,Arizona,2021-06-09,116826,Pima County,2.0,,-79.0,-22.0,Missouri,1639,Wright County,2.0,,4.0,2.0
505,Arizona,2021-06-10,116855,Pima County,2.0,,29.0,-20.0,Missouri,1645,Wright County,2.0,,6.0,3.0
506,Arizona,2021-06-11,116903,Pima County,2.0,,48.0,-14.0,Missouri,1650,Wright County,2.0,,5.0,3.0
507,Arizona,2021-06-12,116936,Pima County,2.0,,33.0,-1.0,Missouri,1655,Wright County,2.0,,5.0,3.0
508,Arizona,2021-06-13,116980,Pima County,2.0,,44.0,19.0,Missouri,1655,Wright County,2.0,,0.0,4.0
509,Arizona,2021-06-14,117021,Pima County,2.0,,41.0,17.0,Missouri,1659,Wright County,2.0,,4.0,3.0
510,Arizona,2021-06-15,117049,Pima County,2.0,,28.0,21.0,Missouri,1666,Wright County,2.0,,7.0,4.0
511,Arizona,2021-06-16,117080,Pima County,2.0,,31.0,36.0,Missouri,1679,Wright County,2.0,,13.0,6.0
512,Arizona,2021-06-17,117156,Pima County,2.0,,76.0,43.0,Missouri,1688,Wright County,2.0,,9.0,6.0
513,Arizona,2021-06-18,117166,Pima County,2.0,,10.0,38.0,Missouri,1698,Wright County,2.0,,10.0,7.0
514,Arizona,2021-06-19,117197,Pima County,2.0,,31.0,37.0,Missouri,1699,Wright County,2.0,,1.0,6.0
515,Arizona,2021-06-20,117236,Pima County,2.0,,39.0,37.0,Missouri,1702,Wright County,2.0,,3.0,7.0
516,Arizona,2021-06-21,117267,Pima County,2.0,,31.0,35.0,Missouri,1704,Wright County,2.0,,2.0,6.0
517,Arizona,2021-06-22,117297,Pima County,2.0,,30.0,35.0,Missouri,1710,Wright County,2.0,,6.0,6.0
518,Arizona,2021-06-23,117374,Pima County,2.0,,77.0,42.0,Missouri,1713,Wright County,2.0,,3.0,5.0
519,Arizona,2021-06-24,117420,Pima County,2.0,,46.0,38.0,Missouri,1721,Wright County,2.0,,8.0,5.0
520,Arizona,2021-06-25,117459,Pima County,2.0,,39.0,42.0,Missouri,1728,Wright County,2.0,,7.0,4.0
521,Arizona,2021-06-26,117534,Pima County,2.0,,75.0,48.0,Missouri,1737,Wright County,2.0,,9.0,5.0
522,Arizona,2021-06-27,117559,Pima County,2.0,,25.0,46.0,Missouri,1742,Wright County,2.0,,5.0,6.0
523,Arizona,2021-06-28,117604,Pima County,2.0,,45.0,48.0,Missouri,1743,Wright County,2.0,,1.0,6.0
524,Arizona,2021-06-29,117657,Pima County,2.0,,53.0,51.0,Missouri,1747,Wright County,2.0,,4.0,5.0
525,Arizona,2021-06-30,117731,Pima County,2.0,,74.0,51.0,Missouri,1751,Wright County,2.0,,4.0,5.0
526,Arizona,2021-07-01,117783,Pima County,2.0,,52.0,52.0,Missouri,1758,Wright County,2.0,,7.0,5.0
527,Arizona,2021-07-02,117863,Pima County,2.0,,80.0,58.0,Missouri,1767,Wright County,2.0,,9.0,6.0
528,Arizona,2021-07-03,117901,Pima County,2.0,,38.0,52.0,Missouri,1766,Wright County,2.0,,-1.0,4.0
529,Arizona,2021-07-04,117907,Pima County,2.0,,6.0,50.0,Missouri,1773,Wright County,2.0,,7.0,4.0
530,Arizona,2021-07-05,117941,Pima County,2.0,,34.0,48.0,Missouri,1780,Wright County,2.0,,7.0,5.0
531,Arizona,2021-07-06,117984,Pima County,2.0,,43.0,47.0,Missouri,1783,Wright County,2.0,,3.0,5.0
532,Arizona,2021-07-07,118009,Pima County,2.0,,25.0,40.0,Missouri,1787,Wright County,2.0,,4.0,5.0
533,Arizona,2021-07-08,118106,Pima County,2.0,,97.0,46.0,Missouri,1798,Wright County,2.0,,11.0,6.0
534,Arizona,2021-07-09,118152,Pima County,2.0,,46.0,41.0,Missouri,1817,Wright County,2.0,,19.0,7.0
535,Arizona,2021-07-10,118218,Pima County,2.0,,66.0,45.0,Missouri,1834,Wright County,2.0,,17.0,10.0
536,Arizona,2021-07-11,118320,Pima County,2.0,,102.0,59.0,Missouri,1840,Wright County,2.0,,6.0,10.0
537,Arizona,2021-07-12,118328,Pima County,2.0,,8.0,55.0,Missouri,1840,Wright County,2.0,,0.0,9.0
538,Arizona,2021-07-13,118327,Pima County,2.0,,-1.0,49.0,Missouri,1862,Wright County,2.0,,22.0,11.0
539,Arizona,2021-07-14,118468,Pima County,2.0,,141.0,66.0,Missouri,1885,Wright County,2.0,,23.0,14.0
540,Arizona,2021-07-15,118555,Pima County,2.0,,87.0,64.0,Missouri,1894,Wright County,2.0,,9.0,14.0
541,Arizona,2021-07-16,118643,Pima County,2.0,,88.0,70.0,Missouri,1915,Wright County,2.0,,21.0,14.0
542,Arizona,2021-07-17,118643,Pima County,2.0,,0.0,61.0,Missouri,1926,Wright County,2.0,,11.0,13.0
543,Arizona,2021-07-18,118849,Pima County,2.0,,206.0,76.0,Missouri,1939,Wright County,2.0,,13.0,14.0
544,Arizona,2021-07-19,118938,Pima County,2.0,,89.0,87.0,Missouri,1943,Wright County,2.0,,4.0,15.0
545,Arizona,2021-07-20,119001,Pima County,2.0,,63.0,96.0,Missouri,1956,Wright County,2.0,,13.0,13.0
546,Arizona,2021-07-21,119094,Pima County,2.0,,93.0,89.0,Missouri,1985,Wright County,2.0,,29.0,14.0
547,Arizona,2021-07-22,119261,Pima County,2.0,,167.0,101.0,Missouri,2009,Wright County,2.0,,24.0,16.0
548,Arizona,2021-07-23,119297,Pima County,2.0,,36.0,93.0,Missouri,2041,Wright County,2.0,,32.0,18.0
549,Arizona,2021-07-24,119408,Pima County,2.0,,111.0,109.0,Missouri,2063,Wright County,2.0,,22.0,20.0
550,Arizona,2021-07-25,119530,Pima County,2.0,,122.0,97.0,Missouri,2070,Wright County,2.0,,7.0,19.0
551,Arizona,2021-07-26,119623,Pima County,2.0,,93.0,98.0,Missouri,2073,Wright County,2.0,,3.0,19.0
552,Arizona,2021-07-27,119681,Pima County,2.0,,58.0,97.0,Missouri,2077,Wright County,2.0,,4.0,17.0
553,Arizona,2021-07-28,119795,Pima County,2.0,,114.0,100.0,Missouri,2088,Wright County,2.0,,11.0,15.0
